sender,recipient,share,power1,order_type,power2,stance of recipient
ITALY,AUSTRIA,0,ITALY,support,ITALY,neutral
ITALY,AUSTRIA,1,ITALY,move,,neutral
ITALY,AUSTRIA,0,ITALY,move,,neutral
ITALY,AUSTRIA,0,ITALY,attack,AUSTRIA,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,support,ITALY,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,attack,AUSTRIA,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,attack,AUSTRIA,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,attack,AUSTRIA,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,attack,AUSTRIA,neutral
ITALY,TURKEY,1,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,support,ITALY,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,attack,AUSTRIA,neutral
ITALY,AUSTRIA,1,ITALY,move,,neutral
ITALY,AUSTRIA,1,ITALY,support,ITALY,neutral
ITALY,AUSTRIA,0,ITALY,move,,neutral
ITALY,AUSTRIA,0,ITALY,support,ITALY,neutral
ITALY,AUSTRIA,1,ITALY,attack,RUSSIA,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,support,ITALY,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,support,ITALY,neutral
ITALY,ENGLAND,1,ITALY,attack,RUSSIA,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,attack,RUSSIA,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,attack,RUSSIA,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,attack,RUSSIA,neutral
ITALY,TURKEY,1,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,support,ITALY,neutral
ITALY,TURKEY,1,ITALY,attack,RUSSIA,neutral
ITALY,AUSTRIA,0,ITALY,support,ITALY,neutral
ITALY,AUSTRIA,0,ITALY,attack,RUSSIA,neutral
ITALY,AUSTRIA,1,ITALY,move,,neutral
ITALY,AUSTRIA,0,ITALY,move,,neutral
ITALY,AUSTRIA,0,ITALY,support,ITALY,neutral
ITALY,ENGLAND,1,ITALY,support,ITALY,neutral
ITALY,ENGLAND,1,ITALY,attack,RUSSIA,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,attack,RUSSIA,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,attack,RUSSIA,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,enemy
ITALY,RUSSIA,0,ITALY,attack,RUSSIA,enemy
ITALY,RUSSIA,0,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,neutral
ITALY,TURKEY,1,ITALY,attack,RUSSIA,neutral
ITALY,TURKEY,1,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,support,ITALY,neutral
ITALY,AUSTRIA,0,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,attack,RUSSIA,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,support,ITALY,enemy
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,attack,RUSSIA,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,attack,RUSSIA,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,attack,RUSSIA,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,attack,RUSSIA,enemy
ITALY,RUSSIA,0,ITALY,move,,enemy
ITALY,RUSSIA,0,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,attack,RUSSIA,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,support,ITALY,neutral
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,support,GERMANY,enemy
ITALY,AUSTRIA,1,ITALY,support,ITALY,enemy
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,support,GERMANY,neutral
ITALY,ENGLAND,1,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,support,GERMANY,neutral
ITALY,FRANCE,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,attack,RUSSIA,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,attack,RUSSIA,enemy
ITALY,RUSSIA,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,support,GERMANY,neutral
ITALY,TURKEY,1,ITALY,support,ITALY,neutral
ITALY,AUSTRIA,0,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,attack,TURKEY,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,0,ITALY,move,,enemy
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,attack,TURKEY,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,attack,TURKEY,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,attack,TURKEY,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,attack,TURKEY,enemy
ITALY,RUSSIA,1,ITALY,move,,enemy
ITALY,RUSSIA,1,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,attack,TURKEY,neutral
ITALY,TURKEY,1,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,support,ITALY,enemy
ITALY,AUSTRIA,0,ITALY,move,,enemy
ITALY,AUSTRIA,0,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,support,ITALY,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,support,FRANCE,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,0,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,support,ITALY,neutral
ITALY,AUSTRIA,0,ITALY,support,ITALY,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,0,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,attack,TURKEY,enemy
ITALY,AUSTRIA,0,ITALY,support,ITALY,enemy
ITALY,ENGLAND,1,ITALY,support,ITALY,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,attack,TURKEY,neutral
ITALY,ENGLAND,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,attack,TURKEY,neutral
ITALY,FRANCE,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,attack,TURKEY,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,attack,TURKEY,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,attack,TURKEY,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,AUSTRIA,0,ITALY,attack,ENGLAND,enemy
ITALY,AUSTRIA,1,ITALY,support,ITALY,enemy
ITALY,AUSTRIA,1,ITALY,support,ITALY,enemy
ITALY,AUSTRIA,1,ITALY,attack,FRANCE,enemy
ITALY,AUSTRIA,1,ITALY,attack,TURKEY,enemy
ITALY,ENGLAND,1,ITALY,attack,ENGLAND,neutral
ITALY,ENGLAND,1,ITALY,support,ITALY,neutral
ITALY,ENGLAND,1,ITALY,support,ITALY,neutral
ITALY,ENGLAND,1,ITALY,attack,FRANCE,neutral
ITALY,ENGLAND,0,ITALY,attack,TURKEY,neutral
ITALY,FRANCE,1,ITALY,attack,ENGLAND,neutral
ITALY,FRANCE,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,attack,FRANCE,neutral
ITALY,FRANCE,1,ITALY,attack,TURKEY,neutral
ITALY,GERMANY,0,ITALY,attack,ENGLAND,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,attack,FRANCE,neutral
ITALY,GERMANY,1,ITALY,attack,TURKEY,neutral
ITALY,RUSSIA,1,ITALY,attack,ENGLAND,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,attack,FRANCE,neutral
ITALY,RUSSIA,0,ITALY,attack,TURKEY,neutral
ITALY,TURKEY,1,ITALY,attack,ENGLAND,enemy
ITALY,TURKEY,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,attack,FRANCE,enemy
ITALY,TURKEY,0,ITALY,attack,TURKEY,enemy
ITALY,AUSTRIA,0,ITALY,hold,,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,move,,enemy
ITALY,AUSTRIA,1,ITALY,support,ITALY,enemy
ITALY,ENGLAND,0,ITALY,hold,,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,hold,,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,1,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,support,ITALY,enemy
ITALY,GERMANY,0,ITALY,hold,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,hold,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,TURKEY,0,ITALY,hold,,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,attack,FRANCE,neutral
ITALY,ENGLAND,0,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,1,ITALY,attack,FRANCE,enemy
ITALY,FRANCE,0,ITALY,support,ITALY,enemy
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,attack,FRANCE,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,attack,FRANCE,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,attack,FRANCE,enemy
ITALY,TURKEY,1,ITALY,support,ITALY,enemy
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,0,ITALY,hold,,neutral
ITALY,ENGLAND,1,ITALY,move,,neutral
ITALY,ENGLAND,1,ITALY,attack,FRANCE,neutral
ITALY,ENGLAND,1,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,1,ITALY,hold,,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,1,ITALY,attack,FRANCE,enemy
ITALY,FRANCE,1,ITALY,support,ITALY,enemy
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,hold,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,attack,FRANCE,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,attack,FRANCE,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,attack,FRANCE,enemy
ITALY,TURKEY,1,ITALY,support,ITALY,enemy
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,support,ITALY,neutral
ITALY,FRANCE,0,ITALY,attack,FRANCE,neutral
ITALY,FRANCE,0,ITALY,attack,GERMANY,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,attack,FRANCE,neutral
ITALY,GERMANY,0,ITALY,attack,GERMANY,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,attack,FRANCE,neutral
ITALY,RUSSIA,1,ITALY,attack,GERMANY,neutral
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,attack,FRANCE,enemy
ITALY,TURKEY,0,ITALY,attack,GERMANY,enemy
ITALY,FRANCE,0,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,FRANCE,1,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,support,ITALY,neutral
ITALY,FRANCE,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,FRANCE,1,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,support,ITALY,enemy
ITALY,FRANCE,0,ITALY,support,ITALY,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,attack,GERMANY,enemy
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,attack,GERMANY,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,attack,GERMANY,neutral
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,attack,GERMANY,enemy
ITALY,FRANCE,1,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,support,ITALY,enemy
ITALY,FRANCE,0,ITALY,support,ITALY,enemy
ITALY,FRANCE,0,ITALY,support,ITALY,enemy
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,move,,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,TURKEY,0,ITALY,support,ITALY,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,support,ITALY,enemy
ITALY,FRANCE,1,ITALY,move,,enemy
ITALY,FRANCE,1,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,attack,GERMANY,enemy
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,attack,GERMANY,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,attack,GERMANY,neutral
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,support,ITALY,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,move,,enemy
ITALY,TURKEY,1,ITALY,attack,GERMANY,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,support,ITALY,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,FRANCE,0,ITALY,move,,enemy
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,1,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,support,ITALY,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,GERMANY,0,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,move,,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
ITALY,RUSSIA,0,ITALY,support,ITALY,neutral
ITALY,RUSSIA,1,ITALY,move,,neutral
